YYYY,MM,DD,h,1_Record_Chugoku_to_Kyushu,2_Record_Chugoku_to_Shikoku,3_Record_Kansai_to_Chugoku,4_Record_Kansai_to_Shikoku,5_Record_Hokuriku_to_Kansai,6_Record_Chubu_to_Hokuriku,7_Record_Chubu_to_Kansai,8_Record_Tokyo_to_Chubu,9_Record_Tohoku_to_Tokyo,10_Record_Hokkaido_to_Tohoku,1_Plan_Chugoku_to_Kyushu,2_Plan_Chugoku_to_Shikoku,3_Plan_Kansai_to_Chugoku,4_Plan_Kansai_to_Shikoku,5_Plan_Hokuriku_to_Kansai,6_Plan_Chubu_to_Hokuriku,7_Plan_Chubu_to_Kansai,8_Plan_Tokyo_to_Chubu,9_Plan_Tohoku_to_Tokyo,10_Plan_Hokkaido_to_Tohoku
2024,4,23,22,-1086.6667,60.5,-202.66667,-677,-438,-294.16667,-1783.3333,28.333333,5388.3333,554,-1422,-69.5,-292.029,-682.1,-211.1,-300,-2500,-1132.9,5140.5,600
2024,4,23,23,-1230.6667,26.5,-432,-692.8333,-277.33333,-292.16667,-1756.6667,-315.33333,5320,553.6667,-1379.1,-136.6,-402.17,-700,-160.6,-300,-2500,-744.1,5247.5,600
2024,4,23,24,-769.33333,159.5,-124,-693.5,-260,-296,-1354,45,5061.6667,536.5,-1367.7,-78.6,-483.95,-700,-156.5,-300,-2459.4,-425.8,5164.4,599.4
2024,4,23,25,-694,128.5,-384,-693.3333,-136.66667,-296,-1778,-556.33333,5141.6667,391.3333,-1251.3,-23.8,-464.9,-700,-131.9,-300,-2056.6,-450.5,4990.5,369
2024,4,23,26,-223.33333,97,254.66667,-693,-145.33333,-295.83333,-1404.6667,-815,5396.6667,399.1667,-1230.9,-118.3,-366.1,-700,-135.9,-300,-2052.1,-484.5,5053.4,449.8
2024,4,23,27,32,212.5,972,-695.3333,-80.666667,-296,-1362,-10.666667,5251.6667,308,-1059.1,-13.4,-148.29,-700,-175.1,-300,-2382.4,-741.8,4865.3,316.8
2024,4,23,28,-4.666667,114,866.66667,-693,-192,-298,-837.66667,1083,5233.3333,244.8333,-989.7,-39.4,31.527,-700,-193.7,-300,-1984.3,-404.9,5184.9,279.7
2024,4,23,29,-332,-145.5,368,-693.1667,-356,-295.5,-1356.6667,476.33333,5180,199.5,-1047.8,-273.4,-321.567,-700,-210,-300,-2500,-1058.4,4806,225.2
2024,4,23,30,-109.33333,-188.5,504,-693.1667,-231.33333,-297.83333,-1458,136.5,5008.3333,240,-1125.2,-271,-359.085,-700,-167.7,-300,-2500,-946.5,4600.6,188.8
2024,4,23,31,113.33333,-219.5,790.66667,-693.3333,14.666667,-46.833333,-1938,-233.83333,5081.6667,485.6667,-972,-216.9,-116.042,-700,91.2,-51.5,-2361.9,-721.2,5069.9,457.7
2024,4,23,32,53.333333,-376,672,-695,159.33333,1,-1820.6667,-631.66667,4930,519.8333,-976.6,-475,-307.547,-700,102.5,0,-2446.4,-1034.2,4617,409.5
2024,4,23,33,110,-282.5,998.66667,-692.6667,140,1,-1978,-815.16667,4476.6667,386.3333,-414.4,-293.4,620.333,-700,100.6,0,-2036.2,-1008.8,4137.8,215
2024,4,23,34,49.333333,-181.5,981.33333,-692.8333,164,1,-1911.3333,-805.33333,3835,335.8333,-517.4,-200.4,568.212,-700,97.6,0,-2003.8,-1030,3793.3,199.1
2024,4,23,35,73.333333,-26,1331,-693.3333,218.66667,1,-1218,-441.5,3740,335.8333,-409.2,-166.8,822.416,-700,144.5,0,-1697.9,-1020,3714.4,162.8
2024,4,23,36,-144.66667,-9,1361,-693.3333,218,1,-1191.3333,-230,3490,274,-525.1,-156.3,778.43,-700,127.1,0,-2027.1,-942.6,3317.1,133.3
2024,4,23,37,-308.66667,9,1098.6667,-694.8333,164.66667,1,-1476.6667,-427.83333,3706.6667,226.8333,-415.6,-178.3,1012.318,-700,118.3,0,-1646.8,-785.1,3306.9,9
2024,4,23,38,-308,11.5,826.66667,-693,186,1,-1610,-769,3821.6667,190.1667,-319.9,24.6,1195.516,-700,115.6,0,-1374.5,-717.4,3291.8,-25.3
2024,4,23,39,-234,11.5,1190.6667,-693.1667,107.33333,1,-1276.6667,-663.83333,3978.3333,230.6667,-223.1,-191.1,1172.722,-700,129.6,0,-1437.5,-983.4,3489.8,37.8
2024,4,23,40,-326,-20.5,1232,-692.8333,48,1,-845.33333,-73.166667,4210,267.3333,-290.1,-206,1109.214,-700,131.5,0,-1580.5,-1010,3763.1,89.5
2024,4,23,41,-471.33333,18,1248,-692.5,140,1,-1359.3333,-138,4445,305.6667,-428.4,-192.1,969.918,-700,167.8,0,-1930.1,-896.5,3946.3,114.5
2024,4,23,42,-291.33333,71,1462.3333,-695.3333,110.66667,1,-1359.3333,17,4513.3333,343.3333,-235.5,-140,1174.322,-700,167.8,0,-2033.7,-726.4,4105.6,100.7
2024,4,23,43,-196.66667,50,1444.1667,-693.5,168,1,-1511.3333,-89,4210,361.5,-287.5,-202.8,1076.408,-700,152.6,0,-2241.9,-848.7,3749.1,83
2024,4,23,44,-36.666667,-33,1531.3333,-693,127.33333,1,-1538,59.833333,4290,391.6667,-252.3,-70.6,1289.328,-700,117.2,0,-2164.9,-731.7,3892.7,133.8
2024,4,23,45,-201.33333,41,1258.6667,-687.1667,-98.666667,-170.83333,-1274,-149.5,4345,387.5,-365.4,-16.6,1058.012,-693.7,-88.9,-172.6,-1936.6,-741.7,3951,145.3
2024,4,23,46,-88,-31,1173.3333,-553,-214.66667,-297.83333,-1426,-442.66667,4281.6667,398.8333,-304.2,5.9,1072.116,-557.7,-169.1,-300,-2000,-917.8,4019.5,219.2
2024,4,23,47,-239.33333,132,1124,-693,-264,-295.83333,-1436.6667,80.5,4191.6667,300.1667,-325.7,-2.4,971.62,-700,-177.7,-300,-2000,-837.5,3806.3,51.2
2024,4,23,48,-20.666667,18.5,1140,-639.1667,-280,-295.83333,-1735.3333,-606.83333,3636.6667,355.1667,-105.9,-38.1,1138.718,-645.6,-193.9,-300,-2000,-956.7,3409.3,140.9
2024,4,24,1,-69.333333,-8,1090.6667,-495.1667,-186.66667,-296.5,-1852.6667,-720.16667,3970,447.3333,-28.2,18.3,1248.116,-500.3,-176.8,-300,-2000,-707.4,3886,341.3
2024,4,24,2,151.33333,5.5,1274.6667,-693.5,-161.33333,-298.16667,-1914,-883.66667,3786.6667,392.3333,127,3.7,1388.708,-698.6,-176,-300,-2000,-592.7,3884.6,313.4
2024,4,24,3,171.33333,-89.5,1169.3333,-692.8333,-180,-297.33333,-1994,-713.83333,3991.6667,401.5,127,-51.6,1301.314,-700,-174.9,-300,-2000,-728.1,3867,324.5
2024,4,24,4,178.66667,-131,1266.6667,-693.1667,-219.33333,-298.83333,-1954,-695.66667,3811.6667,385.5,127,-32.7,1405.81,-700,-174.2,-300,-2000,-704.5,3612.1,282.2
2024,4,24,5,30.666667,-113,1312,-693.6667,-284,-297.5,-1831.3333,-544,3813.3333,349.8333,127,-63.9,1542.908,-700,-171.3,-300,-2000,-748.2,3588.4,269
2024,4,24,6,86.666667,-101,1598.3333,-695.6667,-270,-295.66667,-1666,-767.33333,3616.6667,302,114.4,-223.8,1605.414,-700,-171,-300,-2000,-798.2,3367.9,213.1
2024,4,24,7,-11.333333,-84.5,1658,-692.8333,-240,-297.66667,-1858,-885.33333,3368.3333,360.5,59,-212.7,1679.512,-700,-171,-300,-2000,-662.3,3189.1,232.2
2024,4,24,8,-1.333333,-8,1736.6667,-692.8333,-298,-294.16667,-1348.6667,-171.16667,3403.3333,299.3333,-28.3,-181.3,1574.102,-700,-170.8,-300,-2000,-668.6,3085.1,146.8
2024,4,24,9,-432.66667,21.5,1518.6667,-693.5,-360.66667,-295.66667,-1575.3333,-207,3205,270,-415.5,-71.5,1480.906,-700,-200.4,-300,-2000,-818.7,2912.9,132.8
2024,4,24,10,-499.33333,23,1421,-683.3333,-372,-295.33333,-1756.6667,-658.83333,3373.3333,295,-435.6,-31.1,1521.214,-689.3,-191.3,-300,-2000,-802.8,3017.9,115.3
2024,4,24,11,-394,31.5,1562,-693.1667,-137.33333,-72,-1644.6667,-212,3775,333,-445.1,38.9,1707.414,-700,-36.7,-72.5,-1890.7,-627.9,3402.2,213.1
2024,4,24,12,-278.66667,-50,1521.6667,-692.8333,-372,-295.5,-1436.6667,-94.166667,4226.6667,489,-408.4,-170.8,1437.622,-700,-269.9,-300,-1968.7,-641.4,3499.7,352.1
2024,4,24,13,-361.33333,-170,1072,-695,-272.66667,-298.16667,-1967.3333,-850,4711.6667,504.5,-429.6,-89.2,1072.316,-700,-259.9,-300,-2000,-861.4,4291.6,404.9
2024,4,24,14,-366,-420.5,690.66667,-692.8333,-281.33333,-298.33333,-1956.6667,-837.5,4648.3333,553.8333,-517.6,-258.1,633.326,-700,-277.7,-300,-2000,-820.2,4346.8,498
2024,4,24,15,-246.66667,-565,521.33333,-693,-306.66667,-298.16667,-1839.3333,-739,4866.6667,552.6667,-681.9,-371,159.566,-700,-287.2,-300,-2000,-778.6,4702.5,594.9
2024,4,24,16,-240,-564.5,493.33333,-693.1667,-448,-284.66667,-1279.3333,308,4958.3333,556.6667,-803.4,-408,-139.34,-700,-300.3,-300,-2000,-687.1,4561,600
2024,4,24,17,40,-391,662.66667,-693.1667,-34.666667,1,-1415.3333,351.66667,5261.6667,555.1667,-826.7,-397.3,-204.143,-700,57.7,0,-2207.8,-58,4918.5,600
2024,4,24,18,60,-273.5,249.33333,-695.5,21.333333,1,-1740.6667,-265.5,5463.3333,556,-1263.8,-377.5,-884.972,-700,40.4,0,-2500,-575.4,5333.7,600
2024,4,24,19,-228.66667,-466,-266.66667,-693.3333,-310.66667,-298,-1804.6667,-336,5386.6667,556.8333,-1979.6,-465.9,-1495.896,-700,-236.2,-300,-2500,-774.2,5459.2,600
2024,4,24,20,-231.33333,-459,-330.66667,-693,-293.33333,-295.83333,-1924.6667,-610.33333,5468.3333,555.8333,-1943,-588.5,-1517.368,-700,-237.6,-300,-2500,-913.6,5460,600
2024,4,24,21,-1814,-348,-565.33333,-693,-408,-297.83333,-1604.6667,-591.83333,5400,555.1667,-1978.9,-635.6,-1809.698,-700,-267.6,-300,-2500,-900,5410,600
2024,4,24,22,-2020.6667,-574,-790.66667,-693,-374,-296.16667,-1842,-874.83333,5376.6667,557.1667,-1995.6,-655.3,-1790.134,-700,-291,-300,-2500,-900,5410,600
2024,4,24,23,-2005.3333,-513.5,-866.66667,-695,-278.66667,-298,-2300.6667,-818.33333,5250,553.1667,-1997.3,-681.6,-1805.504,-700,-264.6,-300,-2500,-900,5409,600
2024,4,24,24,-2020.6667,-237,-797.33333,-693.5,-268,-298.83333,-2527.3333,-642,5376.6667,554.3333,-1998.4,-591.5,-1750.72,-700,-264.4,-300,-2500,-900,5410,600
2024,4,24,25,-1913.3333,15,-457.33333,-693.5,-184,-296.33333,-2295.3333,-804.66667,5393.3333,539.1667,-1993,-423.5,-1770.506,-700,-229.2,-300,-2499.7,-939.7,5408.4,534.2
2024,4,24,26,-1979.3333,27.5,-634.66667,-692.8333,-176.66667,-293,-2316.6667,-746,5373.3333,549,-1996.9,-438,-1771.528,-700,-226.1,-300,-2500,-940,5410,544.7
2024,4,24,27,-1997.3333,-11,-917.33333,-693.5,-157.33333,-298.83333,-2538,-715.33333,5285,491.8333,-1995.4,-383.6,-1741.318,-700,-234.5,-300,-2500,-900,5410,425.3
2024,4,24,28,-1966.6667,-41,-845.33333,-695.1667,-182.66667,-296,-2391.3333,-621.5,5363.3333,512.3333,-1997.5,-419.7,-1815.716,-700,-233.5,-300,-2500,-900,5410,400
2024,4,24,29,-2141.3333,54.5,-1025.3333,-693,-278.66667,-297.83333,-2194,-817.5,5385,530.1667,-1950.9,-389,-1810.564,-700,-258.3,-300,-2500,-900,5380.3,401.2
2024,4,24,30,-2056,136,-1076,-692.8333,-234.66667,-298.16667,-1706,-488.66667,5306.6667,532,-1987.3,-366.7,-1871.132,-700,-222.4,-300,-2500,-888.6,5150.4,327.5
2024,4,24,31,-2000,256.5,-1037.3333,-693,-280,-295,-1578,-513.66667,5176.6667,504.1667,-1929.6,-247,-1716.516,-700,-236.1,-300,-2500,-900,5341.4,574.2
2024,4,24,32,-1978,101,-1347.3333,-693.5,-162.66667,-297.66667,-1551.3333,-726.5,4881.6667,448.5,-1972.3,-451.8,-2003.516,-700,-248.1,-300,-2500,-900,4874.1,523.3
2024,4,24,33,-1985.3333,105.5,-1327.6667,-695.1667,-219.33333,-290.33333,-1948.6667,-587.5,4605,312.8333,-1633.2,-405.6,-1578.136,-700,-256.2,-300,-2500,-900,4626,405.4
2024,4,24,34,-1726.6667,-11.5,-1315,-693.5,-171.33333,-284.5,-2172.6667,-722.16667,4326.6667,388.8333,-1026.5,-503.6,-1232.414,-700,-216.8,-300,-2497.3,-900,4248.9,386.2
2024,4,24,35,-1400.6667,-15,-834.66667,-693.1667,151.33333,1,-2354,-854.16667,4536.6667,380,-819.5,-450.7,-820.824,-700,102.1,0,-2500,-930,4563.7,350.1
2024,4,24,36,-1368,-47,-666.66667,-693.3333,171.33333,1,-2044.6667,-903.16667,4516.6667,367.8333,-976.9,-200.3,-428.321,-700,115.7,0,-2045.3,-930,4441.7,294.4
2024,4,24,37,-939.33333,-53.5,-541.33333,-692.6667,30.666667,1,-2055.3333,-905.66667,4540,369.8333,-509.1,-289.9,-341.124,-700,120.7,0,-1971.3,-930,4415.2,206.6
2024,4,24,38,-735.33333,-65,-144,-695.3333,77.333333,1,-2042,-903.5,4556.6667,348.6667,-489.5,-180.5,-124.359,-700,95.4,0,-1964.3,-930,4444.7,228.5
2024,4,24,39,-811.33333,-96,-424,-693.6667,50,1,-1756.6667,-791.83333,4683.3333,351.1667,-398.6,-168,-88.392,-700,127.3,0,-1885.1,-940,4504.7,293.4
2024,4,24,40,-742,-100.5,121.33333,-693,70,1,-1626,-769.33333,4703.3333,376,-438,-212.5,159.834,-700,127.9,0,-1926.9,-940,4555.4,220.5
2024,4,24,41,-732,-160,13.333333,-692.8333,57.333333,1,-1895.3333,-924.33333,4726.6667,308.1667,-397.6,-272.6,170.339,-700,157.3,0,-2104.3,-970,4610.9,218.3
2024,4,24,42,-639.33333,-177,45.333333,-693.1667,32,1,-2026,-843.66667,4610,246.8333,-396.5,-360.3,96.233,-700,162.9,0,-2372.9,-970,4676.7,163.2
2024,4,24,43,-593.33333,-182,-29.333333,-695,132,1,-2210,-841.16667,4435,343.3333,-391.3,-380.7,-26.773,-700,169.5,0,-2499,-1000,4198.9,223.6
2024,4,24,44,-420.66667,-220.5,124,-693.1667,-9.333333,-89.166667,-2391.3333,-938.66667,4328.3333,377.8333,-344.8,-440.8,12.412,-700,63.6,-85.4,-2485.8,-1000,4180.3,270.6
2024,4,24,45,-338.66667,-131.5,393.33333,-693,-180,-298.33333,-1978,-803.16667,4570,397.1667,-354,-195.9,439.348,-700,-215.7,-300,-2000,-685.8,4530,348
2024,4,24,46,-38,-130.5,641.33333,-693,-184.66667,-298.33333,-1930,-836.16667,4080,485.1667,-41.6,-111.7,774.325,-700,-180,-300,-2000,-618.5,4085.5,430.7
2024,4,24,47,82.666667,-166,789.33333,-693.5,-196,-298.5,-1975.3333,-791.33333,3763.3333,468.5,28.8,-47,1060.718,-700,-213,-300,-2000,-516.9,3833.3,306
2024,4,24,48,184,-119.5,920,-673.3333,-200,-299,-1983.3333,-915.83333,3638.3333,486,255,-97.5,1249.812,-678.5,-203.5,-300,-2000,-638.6,3711.2,410.1
2024,4,25,1,132.66667,-118.5,1089.3333,-575.3333,-173.33333,-298.33333,-2026,-1047.6667,4190,515.5,127,0.7,1404.61,-581.1,-179.5,-300,-2000,-902.2,3922.5,421.1
2024,4,25,2,182,-54.5,1329.3333,-555,-137.33333,-298.66667,-1970,-1001.3333,3946.6667,520.1667,127,0.8,1573.804,-559.5,-174.2,-300,-2000,-657.2,3941.8,490.4
2024,4,25,3,122,-32.5,1684.6667,-591.3333,-64.666667,-298.5,-2018,-1042.3333,3780,538,127,0.2,1796.698,-596.7,-172.4,-300,-2000,-709.1,3720,504.3
2024,4,25,4,75.333333,-24.5,1810,-591,-81.333333,-298.5,-1996.6667,-835.66667,3768.3333,542.5,127,0.3,1817.8,-597.4,-170,-300,-2000,-522.9,3763.6,399
2024,4,25,5,33.333333,-21.5,1720.6667,-560.5,-70.666667,-298.83333,-1986,-941.5,3445,440.6667,-43.9,0.2,1768,-567.4,-168.1,-300,-2000,-630.6,3558.5,320.1
2024,4,25,6,-97.333333,27.5,1759.3333,-587,-117.33333,-298,-2010,-1033.5,3231.6667,436.8333,-72.3,0,1747.706,-592.7,-168.4,-300,-2000,-910.3,3190.7,312.7
2024,4,25,7,-322.66667,-7,1548.6667,-568.8333,-102.66667,-298.83333,-1994,-1028.3333,3036.6667,383.6667,-285.9,0,1611.398,-573.2,-171.1,-300,-2000,-917.6,2999.2,168.5
2024,4,25,8,-423.33333,9.5,1592.6667,-666.6667,-153.33333,-296.16667,-1970,-1032,3023.3333,360.5,-383.2,54.2,1681.706,-673.4,-170.1,-300,-2000,-953,2906.5,118.9
2024,4,25,9,-193.33333,-75,1828.6667,-693.1667,-196,-297.66667,-1828.6667,-1025.1667,2968.3333,408,-318,-30.2,1721.718,-700,-198.1,-300,-2000,-1050,2820.4,136.5
2024,4,25,10,-242.66667,-82,1742,-693.1667,-212.66667,-295.33333,-1847.3333,-1026.6667,3088.3333,401,-328.3,-9,1734.304,-700,-197.7,-300,-2000,-1050,2883.7,129.9
2024,4,25,11,-499.33333,-82,1412,-693.3333,-185.33333,-297.83333,-1458,-1005.6667,3136.6667,496.8333,-494.1,-141.6,1140.724,-700,-155.8,-300,-2000,-1030,3004.5,267.6
2024,4,25,12,-246.66667,-276,1226.6667,-533.5,-202.66667,-296.66667,-1722,-902.33333,2976.6667,475.8333,-422.6,-126.9,1187.118,-700,-153.2,-300,-2000,-1030,3162.1,278.5
2024,4,25,13,-317.33333,-1233,-233.33333,0,2.666667,-299.16667,-2034,-641.5,3005,354.3333,-357.2,-1152.9,368.376,0,-123.1,-300,-2000,-804.8,3387.8,164.5
2024,4,25,14,-118.66667,-1195,-340,0,-21.333333,-298.66667,-2060.6667,-753.33333,3023.3333,324,-117.4,-1152.9,247.671,0,-64.2,-300,-2000,-995.1,3394.9,281.1
2024,4,25,15,-6.666667,-1103,-697.33333,0,45.333333,-296.66667,-1959.3333,-583,3173.3333,200.3333,-127.7,-1152.9,-279.347,0,41.8,-300,-2000,-1077.1,3724.2,249.7
2024,4,25,16,-893.33333,-1170.5,-1644.3333,0,60.666667,-298,-1962,-306.5,3480,108.5,-755.8,-1152.5,-1136.986,0,121.9,-300,-2000,-1033.5,4075.8,285.5
2024,4,25,17,-1611.3333,-1176,-2539.6667,0,94.666667,-298.5,-2466,-93.833333,3656.6667,101.6667,-1594.7,-1152.5,-2184.984,0,135.1,-300,-2500,-970.6,4547.4,268.7
2024,4,25,18,-1723.3333,-1138,-3190.6667,0,-50.666667,-298.83333,-2492.6667,-211.16667,3743.3333,51.33333,-1920.7,-1152.5,-2382.572,0,-57.9,-300,-2500,-950.4,4754.3,133.3
2024,4,25,19,-1737.3333,-1242.5,-3641.3333,0,-113.33333,-298.83333,-2628.6667,-1038.3333,3761.6667,46.16667,-1949.3,-1148,-2281.654,0,-110.4,-300,-2500,-812.2,4715.5,38.9
2024,4,25,20,-1798.6667,-1187,-3540,0,-66.666667,-298.83333,-2524.6667,-1001.8333,4303.3333,57.16667,-1974.4,-1199.2,-2123.956,0,-73.8,-300,-2500,-822.9,4791.6,18.7
2024,4,25,21,-1817.3333,-1226,-3646.6667,0,-93.333333,-298.83333,-2578,-1137.6667,4480,134.8333,-1773,-1200,-2126.366,0,-70.7,-300,-2500,-1160,4723.7,59.3
2024,4,25,22,-1864.6667,-1177,-3744,0,-158.66667,-295.33333,-2362,-1138.1667,4700,128.1667,-1783,-1200,-2195.806,0,-79.9,-300,-2466.1,-1160,4827.3,79.6
2024,4,25,23,-1782,-1162,-3698.6667,0,-241.33333,-292.33333,-1916.6667,-800.5,4860,68.16667,-1783,-1200,-2242.098,0,-104.6,-299.9,-2307.6,-900,5018,122.3
2024,4,25,24,-1800,-1173.5,-3816,0,152,-33.833333,-1676.6667,-872.83333,4623.3333,-74.33333,-1783,-1200,-2339.754,0,222.8,-30,-2271.9,-900,4760,44.8
2024,4,25,25,-1784.6667,-1150,-4064,0,329.33333,1,-1922,-873.83333,4576.6667,-134.1667,-1773,-1200,-2532.074,0,261,0,-2289.2,-900,4630,-134.9
2024,4,25,26,-1793.3333,-1123.5,-3870.6667,0,333.33333,-122.66667,-2180.6667,-874.33333,4733.3333,0.333333,-1773,-1200,-2465.928,0,269.2,-123.2,-2324.1,-900,4760,-31
2024,4,25,27,-1766.6667,-1171,-3729.3333,0,-61.333333,-273.83333,-1887.3333,-870,4426.6667,-27.83333,-1773,-1200,-2300.694,0,50.1,-276.4,-2309.2,-900,4447.8,-183.3
2024,4,25,28,-1942,-1160.5,-4162.6667,0,-132.66667,-297.66667,-2527.3333,-869.16667,4656.6667,38.83333,-1773,-1200,-2327.66,0,-6.8,-300,-2456,-900,4793.8,-176.7
2024,4,25,29,-2081.3333,-1129.5,-3630.6667,0,-30.666667,-299,-2642,-1104.5,4723.3333,88.83333,-1773,-1200,-2065.748,0,26.8,-300,-2500,-855.5,4933.4,-170.7
2024,4,25,30,-1840.6667,-1113.5,-3413.3333,0,2.666667,-299.16667,-2532.6667,-1104.3333,4651.6667,16.33333,-1763,-1200,-2093.824,0,15.4,-300,-2500,-901.6,4909,-190
2024,4,25,31,-1790,-1094.5,-3316,0,48,-298.83333,-2564.6667,-1043.1667,4845,-98.5,-1759.26,-1200,-2207.746,0,97.89,-300,-2500,-765.6,5126.9,45.8
2024,4,25,32,-1427.3333,-1150,-2333.5,0,-6,-299.16667,-2503.3333,-1093.8333,4806.6667,-1.333333,-1594.2,-1200,-1856.962,0,-10,-300,-2500,-742,4381.6,-1.5
2024,4,25,33,-1027.3333,-1036,-1224,0,-58.666667,-296.33333,-2386,-1043.8333,4508.3333,16.5,-1031.6,-1200,-1032.738,0,-46.8,-300,-2500,-1056.4,4211.7,-31.8
2024,4,25,34,-632,-935.33333,-565.33333,0,-182,-298.66667,-2482,-895.33333,4441.6667,61,-718.3,-1052.8,-295.513,0,-150.6,-300,-2500,-1070,3958.4,-2.9
2024,4,25,35,-188,-875,53.333333,0,-162.66667,-299,-2503.3333,-918.83333,4320,68.33333,-316.5,-1200,311.739,0,-170.3,-300,-2500,-1030,3793.2,7.5
2024,4,25,36,-429.33333,-701,117.33333,0,-174.66667,-298.5,-2450,-934.33333,4263.3333,82.16667,-430.9,-988.3,405.427,0,-209.8,-300,-2500,-1030,3855.3,-15.6
2024,4,25,37,-474.66667,-921,118.66667,0,-118.66667,-231.5,-2500.6667,-984.16667,4071.6667,37.83333,-320.9,-1061.4,519.288,0,47,-62.6,-2482.2,-1010,3807.6,-67.4
2024,4,25,38,-322.66667,-911,325.33333,0,101.33333,-10.666667,-2415.3333,-984.83333,3905,-50.16667,-256.1,-984.4,583.33,0,69,0,-2225.8,-1010,3755.2,-84.6
2024,4,25,39,-358.66667,-979.5,24,0,126,1,-2348.6667,-992.16667,4095,60.5,-205.1,-1004.8,502.15,0,117.3,0,-2329,-1020,3950.4,-11.1
2024,4,25,40,-454,-1006.1667,-212,0,-39.333333,-196.16667,-2412.6667,-919.66667,4013.3333,32.33333,-282.2,-1150.7,165.776,0,-94,-204.7,-2496.2,-1020,3933.8,-59
2024,4,25,41,-212.66667,-1007.1667,358.66667,0,125.33333,-22.166667,-2538,-1007.6667,4143.3333,125.8333,-165.2,-1189.9,669.648,0,155.5,0,-2500,-1030,4035.8,-44.9
2024,4,25,42,-382,-1013.8333,110.66667,0,50.666667,-110.33333,-2524.6667,-1004,3740,121.6667,-209.1,-1190.5,591.233,0,61.1,-103.1,-2464.9,-1030,3825.3,21.6
2024,4,25,43,-449.33333,-1017.1667,133.33333,0,89.333333,-60.5,-2482,-1033.1667,3890,258,-283.2,-1136.4,537.187,0,100.8,-50,-2492.4,-1060,3777.6,111.1
2024,4,25,44,-248.66667,-1082,201.33333,0,-37.333333,-200.33333,-2484.6667,-1033.3333,4125,346.1667,-172.7,-1155,634.004,0,-87.1,-202.4,-2482.3,-1060,3978.9,199.3
2024,4,25,45,-220,-1067.5,121.33333,0,-210,-299,-2028.6667,-1024.1667,4273.3333,395.3333,-67,-1154.8,807.04,0,-212.6,-300,-2000,-982.7,4165.7,223.2
2024,4,25,46,10,-997.83333,261.33333,0,-224,-297.5,-1964.6667,-1052,4505,482.3333,251,-1108.1,951.53,0,-205.2,-300,-2000,-1006.1,4233.8,303.8
2024,4,25,47,180,-849.5,429.33333,0,-234.66667,-299,-2012.6667,-1004.5,4181.6667,410.3333,251,-859.3,748.844,0,-198,-300,-2000,-966.1,4058.8,230
2024,4,25,48,231.33333,-803,549.33333,0,-249.33333,-298.83333,-1994,-1062.5,3733.3333,474.3333,251,-915.5,908.612,0,-190.8,-300,-2000,-1058.9,3613,327.2
2024,4,26,1,29.333333,-763,453.33333,0,-222.66667,-298.16667,-1930,-849,4200,521.8333,127,-847.9,861.004,0,-174.2,-300,-2000,-421.7,4134.6,400.8
2024,4,26,2,136.66667,-725,464,0,-164,-298.83333,-1994,-479.66667,4341.6667,541.6667,127,-860.8,848.614,0,-168.6,-300,-2000,155.7,4403.1,447.4
2024,4,26,3,210,-601,802.66667,0,-133.33333,-298.83333,-1943.3333,-325,4341.6667,549.6667,127,-831.1,894.67,0,-168,-300,-2000,135,4388.5,453.8
2024,4,26,4,132,-610.5,732,0,-133.33333,-298.83333,-1930,-147.5,4208.3333,540.6667,127,-834.2,925.622,0,-166.1,-300,-2000,5.2,4114,368.3
2024,4,26,5,196.66667,-801.5,696,0,-104,-298.33333,-1956.6667,35.333333,4213.3333,536.3333,127,-790.6,839.562,0,-165.5,-300,-2000,115.4,4116.2,340.4
2024,4,26,6,204.66667,-775,810.66667,0,-151.33333,-298.83333,-1938,78.333333,4205,538.5,127,-748,825.194,0,-167.7,-300,-2000,73,4112,363.5
2024,4,26,7,-303.33333,-909.5,568,0,-107.33333,-298.33333,-1911.3333,-34.333333,4073.3333,538.1667,-155.4,-852.2,873.634,0,-169.6,-300,-2000,-50,3949.2,323.7
2024,4,26,8,-472.66667,-827,562.66667,0,-109.33333,-298.66667,-1986,-164.33333,3930,538.8333,-209.3,-808,932.622,0,-170.7,-300,-2000,-193,3803.3,340.6
2024,4,26,9,-370,-850.5,750.66667,0,-102.66667,-298.83333,-1943.3333,-444,3823.3333,512.3333,-222.9,-848.1,1041.832,0,-65.6,-300,-2000,-412.5,3694.3,273.6
2024,4,26,10,-448.66667,-802,736,0,-76.666667,-298.5,-2026,-711.33333,3718.3333,548.5,-236.9,-805.6,1096.506,0,-86,-300,-2000,-614.5,3680.1,454.3
2024,4,26,11,-636.66667,-819.5,446.66667,0,-88.666667,-298.5,-2034,-857.33333,3561.6667,551.8333,-450.4,-1017.8,564.995,0,-103.2,-300,-2000,-536.3,3850.4,599.1
2024,4,26,12,-494.66667,-914,377.33333,0,-119.33333,-297.83333,-1660.6667,-394,4056.6667,552.8333,-346.1,-1031.2,561.465,0,-53.1,-300,-2000,-482.5,4286,600
2024,4,26,13,16,-844,594.66667,0,-146,-296.5,-1783.3333,136.16667,4585,548.5,-70.8,-1032.8,747.616,0,-135.7,-300,-2000,-127.3,4860.1,600
2024,4,26,14,89.333333,-887,88,0,-44,-298.16667,-1932.6667,543.66667,4631.6667,550.3333,-108.3,-1009.1,394.252,0,-141,-300,-2000,-271.7,4941.3,600
